VFID	query	vf_category
VF0917	VFG015893(gb|WP_003381701)	Exotoxin
VF0917	VFG015894(gb|WP_003381702)	Exotoxin
VF0917	VFG015895(gb|WP_003381703)	Exotoxin
VF0917	VFG015896(gb|WP_003381704)	Exotoxin
VF0917	VFG015897(gb|WP_017698917)	Exotoxin
VF0917	VFG015898(gb|WP_011169506)	Exotoxin
VF0917	VFG015899(gb|WP_011169507)	Exotoxin
VF0917	VFG015900(gb|WP_003381711)	Exotoxin
VF0917	VFG015901(gb|WP_003381713)	Exotoxin
VF0917	VFG015902(gb|WP_011169508)	Exotoxin
VF0917	VFG015903(gb|WP_011169509)	Exotoxin
VF0918	VFG015904(gb|WP_164920479)	Exotoxin
VF0918	VFG015905(gb|WP_164920559)	Exotoxin
VF0918	VFG015906(gb|WP_011267825)	Exotoxin
VF0919	VFG015907(gb|WP_011267816)	Exotoxin
VF0919	VFG015908(gb|WP_164920478)	Exotoxin
VF0919	VFG015909(gb|WP_011267818)	Exotoxin
VF0919	VFG015910(gb|WP_011267819)	Exotoxin
VF0919	VFG015911(gb|WP_011267820)	Exotoxin
VF0919	VFG015912(gb|WP_011267821)	Exotoxin
VF0919	VFG015913(gb|WP_011267822)	Exotoxin
VF0920	VFG015914(gb|NP_250883)	Antimicrobial activity/Competitive advantage
VF0920	VFG015915(gb|WP_012075862)	Antimicrobial activity/Competitive advantage
VF0920	VFG015916(gb|WP_003089025)	Antimicrobial activity/Competitive advantage
VF0920	VFG015917(gb|WP_011536483)	Antimicrobial activity/Competitive advantage
VF0920	VFG015918(gb|WP_011060873)	Antimicrobial activity/Competitive advantage
VF0920	VFG015919(gb|WP_041475585)	Antimicrobial activity/Competitive advantage
VF0920	VFG015920(gb|NP_250884)	Antimicrobial activity/Competitive advantage
VF0920	VFG015921(gb|WP_012075861)	Antimicrobial activity/Competitive advantage
VF0920	VFG015922(gb|WP_009315733)	Antimicrobial activity/Competitive advantage
VF0920	VFG015923(gb|WP_011536482)	Antimicrobial activity/Competitive advantage
VF0920	VFG015924(gb|WP_011060874)	Antimicrobial activity/Competitive advantage
VF0920	VFG015925(gb|WP_011334878)	Antimicrobial activity/Competitive advantage
VF0920	VFG015926(gb|NP_250885)	Antimicrobial activity/Competitive advantage
VF0920	VFG015927(gb|WP_012075860)	Antimicrobial activity/Competitive advantage
VF0920	VFG015928(gb|WP_011666673)	Antimicrobial activity/Competitive advantage
VF0920	VFG015929(gb|WP_011536481)	Antimicrobial activity/Competitive advantage
VF0920	VFG015930(gb|WP_011060875)	Antimicrobial activity/Competitive advantage
VF0920	VFG015931(gb|WP_011334877)	Antimicrobial activity/Competitive advantage
VF0921	VFG015932(gb|WP_011104970)	Exotoxin
VF0921	VFG015933(gb|WP_011103479)	Exotoxin
VF0921	VFG015934(gb|WP_011104973)	Exotoxin
VF0921	VFG015935(gb|WP_011266499)	Exotoxin
VF0921	VFG015936(gb|WP_164920571)	Exotoxin
VF0921	VFG015938(gb|WP_011266793)	Exotoxin
VF0921	VFG015939(gb|WP_011268806)	Exotoxin
VF0921	VFG015940(gb|WP_011168659)	Exotoxin
VF0921	VFG015941(gb|WP_041924845)	Exotoxin
VF0921	VFG015942(gb|WP_011169400)	Exotoxin
VF0921	VFG015943(gb|WP_011533690)	Exotoxin
VF0921	VFG015944(gb|WP_011533880)	Exotoxin
VF0921	VFG015945(gb|WP_052299096)	Exotoxin
VF0921	VFG015946(gb|WP_011332547)	Exotoxin
VF0921	VFG015947(gb|WP_011332548)	Exotoxin
VF0921	VFG015948(gb|WP_011335683)	Exotoxin
VF0921	VFG015949(gb|WP_011335682)	Exotoxin
VF0936	VFG016131(gb|WP_011533708)	Nutritional/Metabolic factor
VF0936	VFG016142(gb|WP_011533710)	Nutritional/Metabolic factor
VF0936	VFG016149(gb|WP_197533010)	Nutritional/Metabolic factor
VF0936	VFG044223(gb|WP_011533696)	Nutritional/Metabolic factor
VF0936	VFG044224(gb|WP_011533697)	Nutritional/Metabolic factor
VF0936	VFG044225(gb|WP_011533698)	Nutritional/Metabolic factor
VF0936	VFG044226(gb|WP_011533699)	Nutritional/Metabolic factor
VF0936	VFG044227(gb|WP_193383915)	Nutritional/Metabolic factor
VF0936	VFG044228(gb|WP_044488032)	Nutritional/Metabolic factor
VF0936	VFG044229(gb|WP_011533702)	Nutritional/Metabolic factor
VF0936	VFG044230(gb|WP_011533703)	Nutritional/Metabolic factor
VF0936	VFG044231(gb|WP_011533704)	Nutritional/Metabolic factor
VF0936	VFG044232(gb|WP_011533705)	Nutritional/Metabolic factor
VF0936	VFG044233(gb|WP_011533706)	Nutritional/Metabolic factor
VF0936	VFG044234(gb|WP_011533709)	Nutritional/Metabolic factor
VF0922	VFG016155(gb|WP_041025357)	Nutritional/Metabolic factor
VF0922	VFG016156(gb|WP_011267799)	Nutritional/Metabolic factor
VF0922	VFG016157(gb|WP_011168763)	Nutritional/Metabolic factor
VF0922	VFG016158(gb|WP_012075848)	Nutritional/Metabolic factor
VF0922	VFG016159(gb|WP_024651021)	Nutritional/Metabolic factor
VF0922	VFG016160(gb|WP_004662649)	Nutritional/Metabolic factor
VF0922	VFG016161(gb|WP_011267797)	Nutritional/Metabolic factor
VF0922	VFG016162(gb|WP_004665382)	Nutritional/Metabolic factor
VF0922	VFG016163(gb|WP_012075853)	Nutritional/Metabolic factor
VF0922	VFG016164(gb|WP_011267794)	Nutritional/Metabolic factor
VF0922	VFG016165(gb|WP_011168762)	Nutritional/Metabolic factor
VF0922	VFG016166(gb|WP_003372869)	Nutritional/Metabolic factor
VF0922	VFG016167(gb|WP_004665393)	Nutritional/Metabolic factor
VF0922	VFG016168(gb|WP_011267801)	Nutritional/Metabolic factor
VF0922	VFG016169(gb|WP_004665389)	Nutritional/Metabolic factor
VF0922	VFG016170(gb|WP_011267802)	Nutritional/Metabolic factor
VF0922	VFG016171(gb|WP_011168765)	Nutritional/Metabolic factor
VF0922	VFG016172(gb|WP_011267800)	Nutritional/Metabolic factor
VF0922	VFG016173(gb|WP_011168764)	Nutritional/Metabolic factor
VF0922	VFG044200(gb|WP_011267792)	Nutritional/Metabolic factor
VF0922	VFG044201(gb|WP_011267793)	Nutritional/Metabolic factor
VF0922	VFG044202(gb|WP_011267795)	Nutritional/Metabolic factor
VF0923	VFG016174(gb|WP_011104104)	Nutritional/Metabolic factor
VF0923	VFG016175(gb|WP_011168856)	Nutritional/Metabolic factor
VF0923	VFG016176(gb|WP_046463300)	Nutritional/Metabolic factor
VF0923	VFG016177(gb|WP_004665560)	Nutritional/Metabolic factor
VF0923	VFG016178(gb|WP_007245945)	Nutritional/Metabolic factor
VF0923	VFG016179(gb|WP_004665559)	Nutritional/Metabolic factor
VF0923	VFG016180(gb|WP_011104106)	Nutritional/Metabolic factor
VF0923	VFG016181(gb|WP_011168854)	Nutritional/Metabolic factor
VF0923	VFG016182(gb|WP_011104107)	Nutritional/Metabolic factor
VF0923	VFG016183(gb|WP_011168852)	Nutritional/Metabolic factor
VF0923	VFG016184(gb|WP_005762826)	Nutritional/Metabolic factor
VF0923	VFG016185(gb|WP_011168851)	Nutritional/Metabolic factor
VF0923	VFG016186(gb|WP_005762824)	Nutritional/Metabolic factor
VF0923	VFG016187(gb|WP_011168850)	Nutritional/Metabolic factor
VF0923	VFG016188(gb|WP_044389891)	Nutritional/Metabolic factor
VF0923	VFG016189(gb|WP_041924575)	Nutritional/Metabolic factor
VF0923	VFG016190(gb|WP_005762820)	Nutritional/Metabolic factor
VF0923	VFG016191(gb|WP_004665553)	Nutritional/Metabolic factor
VF0945	VFG040869(gb|NP_249368)	Effector delivery system
VF0945	VFG040870(gb|NP_249369)	Effector delivery system
VF0945	VFG040871(gb|NP_249370)	Effector delivery system
VF0945	VFG040872(gb|NP_249371)	Effector delivery system
VF0945	VFG040873(gb|NP_249372)	Effector delivery system
VF0945	VFG040874(gb|NP_249373)	Effector delivery system
VF0945	VFG040875(gb|NP_249374)	Effector delivery system
VF0945	VFG040876(gb|NP_249375)	Effector delivery system
VF0945	VFG040877(gb|NP_249376)	Effector delivery system
VF0945	VFG040878(gb|NP_249377)	Effector delivery system
VF0945	VFG040879(gb|NP_249378)	Effector delivery system
VF0943	VFG041012(gb|NP_250202)	Effector delivery system
VF0943	VFG041015(gb|NP_250348)	Effector delivery system
VF0943	VFG041017(gb|NP_250350)	Effector delivery system
VF0943	VFG041018(gb|NP_250351)	Effector delivery system
VF0943	VFG041019(gb|NP_250352)	Effector delivery system
VF0943	VFG041020(gb|NP_250353)	Effector delivery system
VF0943	VFG041021(gb|NP_250354)	Effector delivery system
VF0943	VFG041022(gb|NP_250355)	Effector delivery system
VF0943	VFG041023(gb|NP_250356)	Effector delivery system
VF0943	VFG041025(gb|NP_250358)	Effector delivery system
VF0943	VFG041027(gb|NP_250360)	Effector delivery system
VF0943	VFG041028(gb|NP_250361)	Effector delivery system
VF0943	VFG041029(gb|NP_250362)	Effector delivery system
VF0943	VFG051489(gb|WP_003083217.1)	Effector delivery system
VF0943	VFG051491(gb|WP_011666716.1)	Effector delivery system
VF0943	VFG051492(gb|WP_011532201.1)	Effector delivery system
VF0943	VFG051493(gb|WP_011333754.1)	Effector delivery system
VF0943	VFG051494(gb|WP_011105496.1)	Effector delivery system
VF0943	VFG051495(gb|WP_011104070.1)	Effector delivery system
VF0943	VFG041013(gb|NP_250203)	Effector delivery system
VF0943	VFG051497(gb|WP_012074519.1)	Effector delivery system
VF0943	VFG051500(gb|WP_011536257.1)	Effector delivery system
VF0943	VFG051501(gb|WP_011333753.1)	Effector delivery system
VF0943	VFG051502(gb|WP_011105495.1)	Effector delivery system
VF0943	VFG051503(gb|WP_007246961.1)	Effector delivery system
VF0943	VFG041014(gb|NP_250347)	Effector delivery system
VF0943	VFG051505(gb|WP_012076244.1)	Effector delivery system
VF0943	VFG051507(gb|WP_003140090.1)	Effector delivery system
VF0943	VFG051508(gb|WP_011531904.1)	Effector delivery system
VF0943	VFG051509(gb|WP_011336601.1)	Effector delivery system
VF0943	VFG051510(gb|WP_011105494.1)	Effector delivery system
VF0943	VFG051511(gb|WP_003097811.1)	Effector delivery system
VF0943	VFG051512(gb|WP_012076243.1)	Effector delivery system
VF0943	VFG051514(gb|WP_003087592.1)	Effector delivery system
VF0943	VFG051515(gb|WP_011531905.1)	Effector delivery system
VF0943	VFG051516(gb|WP_003229587.1)	Effector delivery system
VF0943	VFG051517(gb|WP_011105493.1)	Effector delivery system
VF0943	VFG051518(gb|WP_011104071.1)	Effector delivery system
VF0943	VFG041016(gb|NP_250349)	Effector delivery system
VF0943	VFG051520(gb|WP_012076242.1)	Effector delivery system
VF0943	VFG051523(gb|WP_011531906.1)	Effector delivery system
VF0943	VFG051524(gb|WP_011336600.1)	Effector delivery system
VF0943	VFG051525(gb|WP_011105492.1)	Effector delivery system
VF0943	VFG051526(gb|WP_011104072.1)	Effector delivery system
VF0943	VFG051527(gb|WP_003120359.1)	Effector delivery system
VF0943	VFG051528(gb|WP_003154521.1)	Effector delivery system
VF0943	VFG051530(gb|WP_003140089.1)	Effector delivery system
VF0943	VFG051531(gb|WP_011531907.1)	Effector delivery system
VF0943	VFG051532(gb|WP_007954373.1)	Effector delivery system
VF0943	VFG051533(gb|WP_011105491.1)	Effector delivery system
VF0943	VFG051534(gb|WP_011104073.1)	Effector delivery system
VF0943	VFG051535(gb|WP_010794013.1)	Effector delivery system
VF0943	VFG051536(gb|WP_003154519.1)	Effector delivery system
VF0943	VFG051538(gb|WP_003087605.1)	Effector delivery system
VF0943	VFG051539(gb|WP_011531908.1)	Effector delivery system
VF0943	VFG051540(gb|WP_011336593.1)	Effector delivery system
VF0943	VFG051541(gb|WP_046464013.1)	Effector delivery system
VF0943	VFG051542(gb|WP_011104074.1)	Effector delivery system
VF0943	VFG051543(gb|WP_003097804.1)	Effector delivery system
VF0943	VFG051544(gb|WP_012076241.1)	Effector delivery system
VF0943	VFG051546(gb|WP_003140086.1)	Effector delivery system
VF0943	VFG051547(gb|WP_011531909.1)	Effector delivery system
VF0943	VFG051548(gb|WP_039765146.1)	Effector delivery system
VF0943	VFG051549(gb|WP_011105487.1)	Effector delivery system
VF0943	VFG051550(gb|WP_011104075.1)	Effector delivery system
VF0943	VFG051551(gb|WP_012614304.1)	Effector delivery system
VF0943	VFG051552(gb|WP_079262185.1)	Effector delivery system
VF0943	VFG051554(gb|WP_003140083.1)	Effector delivery system
VF0943	VFG051555(gb|WP_162042907.1)	Effector delivery system
VF0943	VFG051556(gb|WP_011336591.1)	Effector delivery system
VF0943	VFG051557(gb|WP_011105486.1)	Effector delivery system
VF0943	VFG051558(gb|WP_011104076.1)	Effector delivery system
VF0943	VFG041024(gb|NP_250357)	Effector delivery system
VF0943	VFG051560(gb|WP_012076238.1)	Effector delivery system
VF0943	VFG051562(gb|WP_003110438.1)	Effector delivery system
VF0943	VFG051563(gb|WP_158020225.1)	Effector delivery system
VF0943	VFG051564(gb|WP_011336587.1)	Effector delivery system
VF0943	VFG051565(gb|WP_011105482.1)	Effector delivery system
VF0943	VFG051566(gb|WP_007246952.1)	Effector delivery system
VF0943	VFG051567(gb|WP_003097790.1)	Effector delivery system
VF0943	VFG051568(gb|WP_012076237.1)	Effector delivery system
VF0943	VFG051570(gb|WP_003087620.1)	Effector delivery system
VF0943	VFG051571(gb|WP_011531915.1)	Effector delivery system
VF0943	VFG051572(gb|WP_011336586.1)	Effector delivery system
VF0943	VFG051573(gb|WP_011105481.1)	Effector delivery system
VF0943	VFG051574(gb|WP_010213774.1)	Effector delivery system
VF0943	VFG041026(gb|NP_250359)	Effector delivery system
VF0943	VFG051578(gb|WP_003120354.1)	Effector delivery system
VF0943	VFG051579(gb|WP_011531916.1)	Effector delivery system
VF0943	VFG051580(gb|WP_011336585.1)	Effector delivery system
VF0943	VFG051581(gb|WP_011105480.1)	Effector delivery system
VF0943	VFG051582(gb|WP_046463302.1)	Effector delivery system
VF0943	VFG051583(gb|WP_012614302.1)	Effector delivery system
VF0943	VFG051584(gb|WP_012076236.1)	Effector delivery system
VF0943	VFG051586(gb|WP_003140078.1)	Effector delivery system
VF0943	VFG051587(gb|WP_011531917.1)	Effector delivery system
VF0943	VFG051588(gb|WP_011336584.1)	Effector delivery system
VF0943	VFG051589(gb|WP_046464016.1)	Effector delivery system
VF0943	VFG051590(gb|WP_011104079.1)	Effector delivery system
VF0944	VFG041031(gb|NP_251049)	Effector delivery system
VF0944	VFG041032(gb|NP_251050)	Effector delivery system
VF0944	VFG041033(gb|NP_251051)	Effector delivery system
VF0944	VFG041036(gb|NP_251054)	Effector delivery system
VF0944	VFG041040(gb|NP_251058)	Effector delivery system
VF0944	VFG041041(gb|NP_251059)	Effector delivery system
VF0944	VFG041043(gb|NP_251061)	Effector delivery system
VF0944	VFG041045(gb|NP_251063)	Effector delivery system
VF0944	VFG051601(gb|WP_012614152.1)	Effector delivery system
VF0944	VFG051602(gb|WP_012075693.1)	Effector delivery system
VF0944	VFG051604(gb|WP_003139323.1)	Effector delivery system
VF0944	VFG051605(gb|WP_011334773.1)	Effector delivery system
VF0944	VFG051606(gb|WP_012614151.1)	Effector delivery system
VF0944	VFG051607(gb|WP_012075692.1)	Effector delivery system
VF0944	VFG051609(gb|WP_003139320.1)	Effector delivery system
VF0944	VFG051610(gb|WP_011334774.1)	Effector delivery system
VF0944	VFG041034(gb|NP_251052)	Effector delivery system
VF0944	VFG051612(gb|WP_012075691.1)	Effector delivery system
VF0944	VFG051614(gb|WP_003131567.1)	Effector delivery system
VF0944	VFG051615(gb|WP_011334775.1)	Effector delivery system
VF0944	VFG041035(gb|NP_251053)	Effector delivery system
VF0944	VFG051617(gb|WP_041025349.1)	Effector delivery system
VF0944	VFG051619(gb|WP_003139318.1)	Effector delivery system
VF0944	VFG051620(gb|WP_011334776.1)	Effector delivery system
VF0944	VFG041037(gb|NP_251055)	Effector delivery system
VF0944	VFG051625(gb|WP_011334778.1)	Effector delivery system
VF0944	VFG041038(gb|NP_251056)	Effector delivery system
VF0944	VFG051629(gb|WP_003139317.1)	Effector delivery system
VF0944	VFG051630(gb|WP_007958864.1)	Effector delivery system
VF0944	VFG041039(gb|NP_251057)	Effector delivery system
VF0944	VFG051635(gb|WP_007958866.1)	Effector delivery system
VF0944	VFG051636(gb|WP_012614150.1)	Effector delivery system
VF0944	VFG051637(gb|WP_012075688.1)	Effector delivery system
VF0944	VFG051639(gb|WP_003089496.1)	Effector delivery system
VF0944	VFG051640(gb|WP_011334779.1)	Effector delivery system
VF0944	VFG051641(gb|WP_012614149.1)	Effector delivery system
VF0944	VFG051642(gb|WP_012075687.1)	Effector delivery system
VF0944	VFG051644(gb|WP_003089497.1)	Effector delivery system
VF0944	VFG051645(gb|WP_041475329.1)	Effector delivery system
VF0944	VFG041042(gb|NP_251060)	Effector delivery system
VF0944	VFG051647(gb|WP_012075686.1)	Effector delivery system
VF0944	VFG051649(gb|WP_003139313.1)	Effector delivery system
VF0944	VFG051650(gb|WP_011334781.1)	Effector delivery system
VF0944	VFG051651(gb|WP_012614148.1)	Effector delivery system
VF0944	VFG051652(gb|WP_012075685.1)	Effector delivery system
VF0944	VFG051654(gb|WP_003139311.1)	Effector delivery system
VF0944	VFG051655(gb|WP_011334782.1)	Effector delivery system
VF0944	VFG051656(gb|WP_012614145.1)	Effector delivery system
VF0944	VFG051657(gb|WP_012075684.1)	Effector delivery system
VF0944	VFG051659(gb|WP_003139309.1)	Effector delivery system
VF0944	VFG051660(gb|WP_011334785.1)	Effector delivery system
VF1194	VFG041046(gb|NP_251392)	Effector delivery system
VF1194	VFG050294(gb|NP_248789)	Effector delivery system
VF1194	VFG051484(gb|NP_251374.1)	Effector delivery system
VF1194	VFG051485(gb|NP_248783.1)	Effector delivery system
VF1194	VFG041030(gb|NP_250535)	Effector delivery system
VF1194	VFG051811(gb|WP_003154271.1)	Effector delivery system
VF1194	VFG051814(gb|WP_003119469.1)	Effector delivery system
VF1194	VFG051815(gb|WP_012076490.1)	Effector delivery system
VF1194	VFG051817(gb|WP_003090565.1)	Effector delivery system
VF1194	VFG041047(gb|NP_252174)	Effector delivery system
VF1194	VFG051819(gb|WP_012074797.1)	Effector delivery system
VF1194	VFG051821(gb|WP_003138171.1)	Effector delivery system
VF1194	VFG051822(gb|WP_012613443.1)	Effector delivery system
VF1194	VFG051823(gb|WP_011979148.1)	Effector delivery system
VF1194	VFG051825(gb|WP_003136992.1)	Effector delivery system
VF1194	VFG051826(gb|WP_072441843.1)	Effector delivery system
VF1194	VFG051483(gb|NP_251464.1)	Effector delivery system
VF1194	VFG051829(gb|WP_003138819.1)	Effector delivery system
VF1194	VFG051830(gb|WP_012613984.1)	Effector delivery system
VF1194	VFG051831(gb|WP_012076472.1)	Effector delivery system
VF1194	VFG051833(gb|WP_003138894.1)	Effector delivery system
VF1194	VFG051834(gb|WP_003104959.1)	Effector delivery system
VF1194	VFG051835(gb|WP_011979143.1)	Effector delivery system
VF1194	VFG051837(gb|WP_003083691.1)	Effector delivery system
VF0942	VFG042297(gb|NP_253799)	Effector delivery system
VF0924	VFG042693(gb|NP_250818)	Biofilm
VF0924	VFG042694(gb|NP_250819)	Biofilm
VF0924	VFG042695(gb|NP_250820)	Biofilm
VF0924	VFG042696(gb|NP_250821)	Biofilm
VF0924	VFG042697(gb|NP_250822)	Biofilm
VF0925	VFG042698(gb|NP_252770)	Biofilm
VF0925	VFG042699(gb|NP_252771)	Biofilm
VF0925	VFG042700(gb|NP_252772)	Biofilm
VF0925	VFG042701(gb|NP_252773)	Biofilm
VF0925	VFG042702(gb|NP_252774)	Biofilm
VF0925	VFG042703(gb|NP_252775)	Biofilm
VF0926	VFG042704(gb|NP_249683)	Biofilm
VF0926	VFG042705(gb|NP_249684)	Biofilm
VF0926	VFG042706(gb|NP_249685)	Biofilm
VF0927	VFG042707(gb|WP_003141489)	Biofilm
VF0927	VFG042708(gb|WP_003141491)	Biofilm
VF0927	VFG042709(gb|WP_003141493)	Biofilm
VF0927	VFG042710(gb|WP_003141495)	Biofilm
VF0928	VFG042740(gb|NP_252983)	Adherence
VF0928	VFG042741(gb|NP_252984)	Adherence
VF0928	VFG042742(gb|NP_252985)	Adherence
VF0928	VFG042743(gb|NP_252986)	Adherence
VF0928	VFG042744(gb|NP_252987)	Adherence
VF0928	VFG042745(gb|NP_252988)	Adherence
VF0928	VFG042746(gb|NP_252989)	Adherence
VF0928	VFG042747(gb|NP_252990)	Adherence
VF0928	VFG042748(gb|NP_252991)	Adherence
VF0928	VFG042749(gb|NP_252992)	Adherence
VF0928	VFG042750(gb|NP_252993)	Adherence
VF0928	VFG042751(gb|NP_252994)	Adherence
